,Year,Title,Rank,Keywords
208,2022,오래된 기억들의 방,74,"['기억', '연구', '신경학', '내면', '세계']"
209,2022,근막경선 해부학,75,"['이해', '번역', '부분', '근막', '이번']"
210,2022,움직임의 뇌과학,76,"['과학', '움직임', '정신', '분야', '연구']"
211,2022,재밌어서 밤새읽는 화학 이야기,77,"['화학', '이야기', '학문', '세계', '본질']"
212,2022,기능의학을 알면 건강이 보인다,78,"['의학', '기능', '내용', '도움', '바탕']"
213,2022,프셉마음: 입문편,79,"['간호사', '케이스', '임상', '파트', '검사']"
214,2022,프셉마음: 내과 환자파악편,80,"['내과', '간호사', '병동', '환자', '파악']"
215,2023,미적분의 쓸모,46,"['수학', '미적분', '적분', '시리즈', '컴퓨터']"
216,2022,미적분의 힘,82,"['미적분학', '우주', '방법', '혁명', '발전']"
217,2023,프셉마음: 정형외과편,94,"['정형외과', '간호사', '병동', '간호', '신규']"
218,2022,세계사를 바꾼 10가지 약,84,"['역사', '질병', '인류', '가지', '이야기']"
219,2022,과학드림의 이상하게 빠져드는 과학책,85,"['과학', '사람', '영상', '호기심', '채널']"
220,2022,암또의 임상노트 Volume 2,86,"['임상', '간호', '간호사', '실제', '업무']"
221,2022,"나는 풍요로웠고, 지구는 달라졌다",87,"['이야기', '지구', '풍요', '자신', '여성']"
222,2022,미적분으로 바라본 하루,88,"['시간', '하루', '스토리텔링', '일상', '미적분학']"
223,2022,골든아워 1,89,"['외상', '현실', '외과', '의료', '저자']"
224,2022,페르마의 마지막 정리,90,"['수학', '정리', '증명', '수학자', '마지막']"
225,2022,"어서 오세요, 이야기 수학 클럽에",91,"['수학', '교수', '김민형', '클럽', '이야기']"
226,2023,내가 된다는 것,96,"['의식', '과학', '강연', '주제', '테드']"
227,2022,"지구는 괜찮아, 우리가 문제지",93,"['기후', '변화', '저자', '이야기', '문제']"
228,2022,수학이 막히면 깨봉 수학,94,"['수학', '개념', '공식', '문제', '이미지']"
229,2022,나는 농담으로 과학을 말한다,95,"['과학', '기술', '사회', '이야기', '역사']"
230,2022,사소해서 물어보지 못했지만 궁금했던 이야기,96,"['이야기', '사물', '궁금증', '주제', '호기심']"
231,2022,프셉마음: 외과편,97,"['수술', '간호', '외과', '간호사', '사례']"
232,2022,개원의 정석,98,"['개원', '상황', '병원', '내과', '최근']"
233,2022,프셉마음: 약물편,99,"['약물', '감염', '심혈관', '호흡', '위장']"
234,2023,천 개의 뇌,121,"['피질', '지능', '인간', '기둥', '작동']"
235,2023,이중나선,130,"['과학자', '과학', '선정', '도서', '구조']"
236,2023,프셉마음: 응급실편,116,"['실무', '간호사', '적용력', '상황', '전문']"
237,2023,일반물리학 2,135,"['문제', '학생', '능력', '부분', '출판']"
238,2023,10대 놀라운 뇌 불안한 뇌 아픈 뇌,97,"['10대', '발달', '부모', '아이', '변화']"
239,2022,뉴만 Kinesiology,105,"['서적', '내용', '전문', '01', '일련']"
240,2023,성인 ADHD의 대처기술 안내서,106,"['기초', '이론서', '전반', '정신과의', '정신과']"
241,2023,디지털 논리회로,134,"['실험', '이론', '설명', '디지털', '관련']"
242,2023,모든 순간의 물리학,75,"['물리학', '이론', '우주', '변화', '이해']"
243,2022,빌 게이츠 넥스트 팬데믹을 대비하는 법,109,"['게이츠', '팬데믹', '전염병', '코로나', '19']"
244,2022,프렌즈,110,"['연구', '우정', '친구', '로빈', '사회']"
245,2022,생명이 있는 것은 다 아름답다(리커버),111,"['생명', '시대', '사랑', '독자', '저자']"
246,2022,2022 나합격 가스기능사 필기+실기+무료동영상,112,"['문제', '합격', '01', '수험', '완벽']"
247,2022,건설공사 표준품셈(2022),113,"['수록', '공법', '설계', '건설', '적용']"
248,2022,퀀텀의 세계,114,"['양자', '컴퓨터', '양자역학', '이해', '기술']"
249,2022,수학은 우주로 흐른다,115,"['수학', '발전', '과학', '지식', '시대']"
250,2022,생각은 어떻게 행동이 되는가,116,"['조절', '행동', '인지', '과정', '뇌과학']"
251,2022,프셉마음: 중환자 간호 입문편,117,"['간호사', '케이스', '기초', '중환자실', '간호']"
252,2023,"법칙, 원리, 공식을 쉽게 정리한 수학 사전",113,"['수학', '개념', '사전', '사건', '역사']"
253,2022,나쁜 과학자들,119,"['과학', '과학자', '실험', '아래', '개발']"
254,2022,건설 공사 표준품셈: 토목ㆍ건축ㆍ기계설비(전기ㆍ정보통신 발췌)(2022),120,"['도서', '내용', '건축', '건설', '확인']"
255,2023,복잡한 세상을 이기는 수학의 힘,132,"['수학', '사람', '사고', '성공', '노력']"
256,2022,판타 레이,122,"['과학', '기술', '유체', '역사', '추적']"
257,2022,부분과 전체,123,"['양자역학', '과학', '학문', '전체', '철학']"
258,2022,파인만 씨 농담도 잘하시네 1,124,"['물리학', '사람', '파이', '교수', '이야기']"
259,2022,반도체 제조기술의 이해,125,"['반도체', '책자', '종사', '이해', '관련']"
260,2022,"빌 게이츠, 기후 재앙을 피하는 법",126,"['재앙', '기후', '문명', '게이츠', '목표']"
261,2022,마법의 비행,127,"['비행', '비행기', '리처드', '도킨스', '과학']"
262,2022,슬기로운 인공신장실 생활 2: 혈액투석 심화편,128,"['간호사', '신장', '인공', '실생활', '슬기']"
263,2023,수학비타민 플러스 UP,112,"['수학', 'up', '비타민', '플러스', '이야기']"
264,2022,꽃도감,130,"['소재', '도감', '플로', '소개', '방법']"
265,2022,김상욱의 과학공부,131,"['과학', '인문학', '사고방식', '세상', '21세기']"
266,2022,파란하늘 빨간지구,132,"['기후', '변화', '인간', '설명', '문제']"
267,2022,고릴라는 핸드폰을 미워해,133,"['핸드폰', '환경', '문제', '지구', '때문']"
268,2022,운명의 과학,134,"['인간', '존재', '운명', '이해', '과학']"
269,2022,창백한 푸른점,135,"['우주', '탐험', '외곽', '역사', '지구']"
270,2023,코스모스,4,"['과학', '생명', '코스모스', '과정', '저자']"
271,2022,이기적 유전자(40주년 기념판),2,"['유전자', '실험', '이기적', '저자', '주장']"
272,2022,"빌 게이츠, 기후 재앙을 피하는 법",126,"['재앙', '기후', '문명', '게이츠', '목표']"
273,2023,침묵의 봄,13,"['환경', '살충제', '문제', '개정판', '생물']"
274,2023,노화의 종말,15,"['노화', '장수', '최신', '세계', '질병']"
275,2022,운명의 과학,134,"['인간', '존재', '운명', '이해', '과학']"
276,2023,정재승의 과학 콘서트,22,"['과학', '정재승', '출간', '콘서트', '교양']"
277,2022,엔드 오브 타임,11,"['과학', '커버', '에디션', '탄생', '이후']"
278,2021,6도의 멸종,9,"['상승', '지구', '미래', '환경', '온난']"
279,2022,아내를 모자로 착각한 남자,28,"['환자', '의학', '시선', '이야기', '올리버']"
280,2023,위험한 과학책,30,"['과학', '랜들', '먼로', '질문', '위험']"
281,2022,"나는 풍요로웠고, 지구는 달라졌다",87,"['이야기', '지구', '풍요', '자신', '여성']"
282,2022,열두 발자국,14,"['지혜', '생각', '강연', '지식', '통찰']"
283,2022,이토록 뜻밖의 뇌과학,15,"['인간', '생각', '진화', '동물', '이해']"
284,2021,떨림과 울림(10만부 기념 한정판 리커버),15,"['세계', '존재', '생각', '언어', '안내']"
285,2022,김상욱의 양자 공부,72,"['양자', '역학', '이해', '저자', '장벽']"
286,2023,천문학자는 별을 보지 않는다,10,"['우주', '천문학자', '사람', '천문학', '동경']"
287,2023,더 위험한 과학책,59,"['과학', '방법', '먼로', '랜들', '기상천외']"
288,2023,호흡의 기술,28,"['호흡', '호모', '호흡기', '천식', '질환']"
289,2023,미적분의 쓸모,46,"['미적분', '적분', '수학', '컴퓨터', '분야']"
290,2023,엔트로피,51,"['엔트로피', '에너지', '질서', '이름', '인류']"
291,2022,도시는 무엇으로 사는가,40,"['도시', '직원', '사람', '영향', '부하']"
292,2023,시간은 흐르지 않는다,26,"['시간', '세상', '과거', '미래', '양자중력']"
293,2023,생각한다는 착각,50,"['내면', '생각', '행동', '자신', '인간']"
294,2023,수학이 필요한 순간,57,"['수학', '강의', '세계', '세상', '순간']"
295,2022,수학의 쓸모,62,"['수학', '사람', '이해', '쓸모', '설명']"
296,2023,나를 나답게 만드는 것들,7,"['행동', '자신', '과학', '문제', '교수']"
297,2022,재밌어서 밤새읽는 화학 이야기,77,"['화학', '이야기', '학문', '세계', '본질']"
298,2022,사소해서 물어보지 못했지만 궁금했던 이야기,96,"['이야기', '사물', '궁금증', '주제', '호기심']"
299,2022,우울할 땐 뇌과학,22,"['우울증', '과학', '연구', '마음', '발병']"
300,2021,처음 만나는 인공지능,31,"['인공지능', '인간', '도전', '두뇌', '지능']"
301,2023,코스모스,4,"['과학', '세이건', '코스모스', '우주', '과정']"
302,2021,김기사의 e-쉬운 전기,33,"['전기', '기사', '설비', '자격증', '규정']"
303,2022,고릴라는 핸드폰을 미워해,133,"['핸드폰', '환경', '문제', '지구', '때문']"
304,2021,수학 사전,35,"['수학', '개념', '사전', '사건', '역사']"
305,2023,종의 기원,16,"['다윈', '진화', '생물학', '종의', '자연']"
